alpha,lambda,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyPValue,McnemarPValue,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,F1,Detection_Rate,Balanced_Accuracy,logLoss,AUC,MCC,AccuracySD,KappaSD,AccuracyLowerSD,AccuracyUpperSD,AccuracyPValueSD,McnemarPValueSD,SensitivitySD,SpecificitySD,Pos_Pred_ValueSD,Neg_Pred_ValueSD,PrecisionSD,RecallSD,F1SD,Detection_RateSD,Balanced_AccuracySD,logLossSD,AUCSD,MCCSD
0.5,0.00727391159551653,0.646764715800081,0.294351031821515,0.637273320243677,0.656169994262821,1.93727761032168e-113,0,0.443602790763628,0.760052323139888,,0.864909236711353,,0.443602790763628,,0.215588238600027,0.601827556951758,0.483268874021086,0.68061642134258,0.363362761820254,0.00334570951573938,0.00761508635647705,0.00336499217019672,0.00332446242086179,1.0594136380118e-112,0,0.00311720876070537,0.00247557954219221,,0.00106219876778923,,0.00311720876070537,,0.00111523650524646,0.00279256265437226,0.00212600635346029,0.00342924657762464,0.00668468613890092
0.5,0.016803679212582,0.646828477005193,0.294242357097315,0.637337447241642,0.656233352234201,1.2313422692467e-113,0,0.443520254693778,0.75998984478671,,0.865774800500806,,0.443520254693778,,0.215609492335064,0.601755049740244,0.487460721043053,0.67500116793435,0.363933770723665,0.00334193129566044,0.00762461150537837,0.00336120412420703,0.00332069610381761,6.6698933448849e-113,0,0.00312484426086826,0.0024778033751768,,0.000908727853298014,,0.00312484426086826,,0.00111397709855348,0.0027975504571861,0.0020448963944454,0.00345556201548834,0.0066339588460523
0.5,0.0388186784196557,0.646878811224599,0.29433079272753,0.63738807264234,0.656283365717478,7.79995235364847e-114,0,0.443551987428182,0.760015953356826,,0.86587893054705,,0.443551987428182,,0.2156262704082,0.601783970392504,0.494681462173233,0.662165851574613,0.364079633624887,0.00335484297743586,0.00764599400113874,0.0033741965785459,0.00333351941743351,4.19795704003061e-113,0,0.00313315696388271,0.00248346226986693,,0.000926242288373962,,0.00313315696388271,,0.00111828099247862,0.00280455761331142,0.00189841044814271,0.00358472662224207,0.00667365536282232
0.5,0.0896761819352239,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.505147620218491,0.651582577786662,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00165498858783106,0.00431739773018452,0.00667302942833164
0.5,0.207163611278622,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.524207289163265,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00103280788765317,0.00304421028150119,0.00667302942833164
0.6,0.000110556988504454,0.647137179094183,0.297370657268361,0.637647933685881,0.656540088715474,1.91933372205104e-114,0,0.445821348346864,0.76119897586215,0.611119930533949,0.858939072874478,0.61111993053395,0.445821348346864,0.413401018988289,0.215712393031394,0.603510162104507,0.480884209403062,0.682637303063033,0.361249792809976,0.00339788480223706,0.00772145802975343,0.0034175880001365,0.00337618665741149,1.04464059821933e-113,0,0.00322365862079919,0.00253469690669573,0.0467143926858761,0.00169761682398728,0.0467143926858772,0.00322365862079919,0.00405910367173878,0.00113262826741235,0.00286993046110726,0.00216734187993137,0.00337182303546939,0.00682533368253337
0.6,0.000255400982695892,0.647157315687435,0.297241805809689,0.637668183840816,0.656560099922227,3.01318063438918e-115,0,0.445673024012714,0.761145753336858,0.61506457962323,0.859370631316157,0.615064579623232,0.445673024012714,0.413051193105639,0.215719105229145,0.603409388674786,0.480900883298637,0.682638760962812,0.361468585931813,0.00338103194346777,0.00768902976041615,0.00340065517324712,0.00335942357574418,1.62414116465488e-114,0,0.00321997507669333,0.00251971449308219,0.0557248781701765,0.00162698316475731,0.0557248781701763,0.00321997507669333,0.00406055720609618,0.00112701064782259,0.00286061634489861,0.00217026908185529,0.00339453071001613,0.006772782924727
0.6,0.000590009395556206,0.647177450591291,0.29702297580878,0.637688430983183,0.656580110765005,7.49354316900272e-116,0,0.44547601127227,0.761051877381507,0.622308742320978,0.860071006700039,0.622308742320981,0.44547601127227,0.412614991819259,0.215725816863764,0.603263944326888,0.480958345175707,0.682600257663304,0.361834701606098,0.00335510108113239,0.00764808393054035,0.00337458971531052,0.00333364249579878,4.00305991064878e-115,0,0.00315454891365822,0.00251143475200875,0.0618536086024605,0.00151745839382976,0.061853608602458,0.00315454891365822,0.0039104322781758,0.00111836702704413,0.0028257531560696,0.00216939112983122,0.00338944929709205,0.00667210858779444
0.6,0.0013629982280025,0.647106975725373,0.296380866233632,0.637617547911971,0.656510085489535,3.03482255898762e-114,0,0.444972205156199,0.760808436526306,0.640228246473032,0.861342987490429,0.640228246473026,0.444972205156199,0.411727807459561,0.215702325241791,0.602890320841253,0.481111500259753,0.682590466008916,0.362286383406292,0.00334076967449936,0.00760241363787994,0.00336011932594357,0.00331945869972064,1.66201707453976e-113,0,0.00313061630739756,0.00248582319279137,0.0910771105017446,0.00138864955544941,0.0910771105017433,0.00313061630739756,0.00389245540069278,0.00111358989149979,0.00280071062283459,0.00217125540882425,0.00340741769644843,0.00670165945380694
0.6,0.0031487026876693,0.646992891785896,0.295421987747056,0.637502811969894,0.656396720533936,4.84324960649259e-114,0,0.444254518299752,0.760444618018921,0.621950529837523,0.863318540353755,0.621950529837516,0.444254518299752,0.410218605726693,0.215664297261965,0.602349568159337,0.481712832503582,0.682171488976441,0.363011873122116,0.00337318509409453,0.00768292094409921,0.00339267424861533,0.00335171544572108,2.64227839808917e-113,0,0.00314716196579891,0.00250239513441146,0.12930394642599,0.0011148902122225,0.129303946425989,0.00314716196579891,0.0040813017602071,0.00112439503136484,0.00281933720232594,0.0021512515322197,0.00339712303948882,0.0067442809125328
0.6,0.00727391159551653,0.646865378835273,0.294437847738084,0.637374559692353,0.656270021782335,4.85457201343668e-114,0,0.443617566231505,0.76006467237294,,0.865408239315678,,0.443617566231505,,0.215621792945091,0.601841119302223,0.483716748589365,0.679743682606862,0.363811117625133,0.00333206094883911,0.00759273383144146,0.0033512953432874,0.00331087024091522,2.64208062226086e-113,0,0.00310940549013305,0.00246859001490695,,0.000996929726941546,,0.00310940549013305,,0.00111068698294638,0.00278514111385775,0.00213127354527901,0.00344997538557004,0.00663659825299115
0.6,0.016803679212582,0.646848610895615,0.294277732971387,0.637357697366975,0.656253358067586,1.2313422686273e-113,0,0.443532947868088,0.760000288378325,,0.865816550952354,,0.443532947868088,,0.215616203631872,0.601766618123206,0.488218053638774,0.672967734695726,0.363992198904381,0.00334556619919426,0.0076302554305191,0.00336486128622415,0.00332430660343352,6.66989334500319e-113,0,0.00312720389812573,0.00247912072877757,,0.000913091714164115,,0.00312720389812573,,0.00111518873306475,0.00279939775029205,0.00204185476003735,0.00341578572365524,0.00664620663124863
0.6,0.0388186784196557,0.646919076978915,0.294401530121656,0.637428569100973,0.656323377125948,4.95249776683942e-114,0,0.44357737337406,0.760036839449627,,0.865962820932207,,0.44357737337406,,0.215639692326305,0.601807106411843,0.495336468767558,0.657414997019514,0.36419663849508,0.00334936585921789,0.00763621632480347,0.00336869355077494,0.00332807145634416,2.64103157856565e-113,0,0.00312994281990815,0.00248033807811282,,0.000907650516315595,,0.00312994281990815,,0.00111645528640596,0.00280138911603582,0.00190253755632518,0.00414701701771019,0.00665865616724117
0.6,0.0896761819352239,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.505792057503262,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00162894652254167,0.00304421028150119,0.00667302942833164
0.6,0.207163611278622,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.52741241195897,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.000926437878437746,0.00304421028150119,0.00667302942833164
0.7,0.000110556988504454,0.647157313322484,0.297389977057506,0.637668182183642,0.65656009685216,4.84393924768756e-115,0,0.445811541715213,0.761204356038487,0.610114087205307,0.859025782043197,0.610114087205309,0.445811541715213,0.413363069709749,0.215719104440828,0.60350794887685,0.480880918213615,0.682639755587313,0.361324646381536,0.00338613899865678,0.00769997627423341,0.00340578334771868,0.00336450657953056,2.58770359386649e-114,0,0.00320917769844704,0.00252922648513256,0.0467481996785339,0.0016716202175446,0.046748199678535,0.00320917769844704,0.00403384475146481,0.00112871299955226,0.0028600607241338,0.00216903103234332,0.00337811020380267,0.00678859368943456
0.7,0.000255400982695892,0.647147247559885,0.297182100264371,0.637658057483743,0.65655009593669,3.04030077604914e-115,0,0.445645378883085,0.76112200954826,0.618463066297835,0.859465255221159,0.618463066297836,0.445645378883085,0.413004522778688,0.215715749186628,0.603383694215672,0.480896600908785,0.682640227141046,0.361497336987883,0.00337965950298448,0.00768754455948612,0.00339926540035803,0.00335806930967245,1.62392607420924e-114,0,0.00321958757281523,0.00251844210080429,0.0561834166080991,0.0016079346994136,0.0561834166080974,0.00321958757281523,0.00406354455943345,0.00112655316766149,0.00285980802299184,0.00217017631768713,0.00339326504638276,0.00677796458500738
0.7,0.000590009395556206,0.647184162563653,0.296964841338127,0.637695180654963,0.656586781096638,1.87218236318992e-115,0,0.445423659712575,0.761027498822999,0.623131352097738,0.860281064068364,0.623131352097742,0.445423659712575,0.412499444569138,0.215728054187884,0.603225579267787,0.480954397622582,0.682599275863337,0.361943497797994,0.00334830178977683,0.00762578566684115,0.00336775750597847,0.0033268800900003,1.01903762936485e-114,0,0.00313800949286795,0.00250257878328761,0.0609898548402782,0.00151328229929358,0.0609898548402748,0.00313800949286795,0.00388144646380195,0.00111610059659228,0.00281294595051703,0.00217140444057002,0.00338625763340884,0.00666708770994025
0.7,0.0013629982280025,0.64707342532092,0.296187043615377,0.63758380265521,0.656476749634018,4.75653992253499e-115,0,0.444819812939018,0.760740070057614,0.627382726840463,0.861668105802935,0.627382726840456,0.444819812939018,0.411038343827298,0.21569114177364,0.602779941498316,0.481122936472693,0.682563634807112,0.362364164462331,0.00332928429195966,0.00758477231584559,0.00334855045337894,0.00330806340650005,2.58859564701295e-114,0,0.00313563835384161,0.00247767806909241,0.0977555779914548,0.0012561781260437,0.0977555779914526,0.00313563835384161,0.0039000892564492,0.00110976143065322,0.00279814439797391,0.00217405347150165,0.00341380016095398,0.00664042174212065
0.7,0.0031487026876693,0.646942558916987,0.295166674648923,0.637452185697347,0.656346710622363,7.68665401617961e-114,0,0.444108788590109,0.760348557514045,0.637772317150699,0.863720946313704,0.637772317150696,0.444108788590109,0.410232410198378,0.215647519638996,0.602228673052077,0.481816417684093,0.68197444921863,0.363118721551114,0.00334696089663622,0.00765478390733368,0.00336628084813947,0.00332567583246925,4.19958199168159e-113,0,0.00314231353667495,0.00249611243583267,0.144308474410361,0.00102105570651487,0.144308474410361,0.00314231353667495,0.00401562727773078,0.00111565363221207,0.00281410513313202,0.00215074796714957,0.00340105516320822,0.00663620556866447
0.7,0.00727391159551653,0.646895584231154,0.294437294520506,0.637404940322276,0.65630003420545,3.1213368741883e-114,0,0.443608206106392,0.760056294712717,,0.865641884600776,,0.443608206106392,,0.215631861410385,0.601832250409554,0.48408619056858,0.678918084470244,0.363992181716676,0.00334286059824755,0.00762246320652761,0.00336215740158233,0.00332160100170193,1.66090559602761e-113,0,0.00312240618398019,0.00247795131473682,,0.000939861957048783,,0.00312240618398019,,0.00111428686608252,0.00279639248917675,0.00213004174406559,0.00343688258909909,0.00664188443063205
0.7,0.016803679212582,0.646848610895615,0.294277732971387,0.637357697366975,0.656253358067586,1.2313422686273e-113,0,0.443532947868088,0.760000288378325,,0.865816550952354,,0.443532947868088,,0.215616203631872,0.601766618123206,0.488812452238171,0.671271985250574,0.363992198904381,0.00334556619919426,0.0076302554305191,0.00336486128622415,0.00332430660343352,6.66989334500319e-113,0,0.00312720389812573,0.00247912072877757,,0.000913091714164115,,0.00312720389812573,,0.00111518873306475,0.00279939775029205,0.00204116167925744,0.00336941997981399,0.00664620663124863
0.7,0.0388186784196557,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.495685865864881,0.652750906114312,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00191586556743367,0.00364286097159221,0.00667302942833164
0.7,0.0896761819352239,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.506265762044598,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00160883450894885,0.00304421028150119,0.00667302942833164
0.7,0.207163611278622,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.531273298737291,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.000804741439700326,0.00304421028150119,0.00667302942833164
0.8,0.000110556988504454,0.647160670153228,0.29737667098656,0.637671558400826,0.656563432324708,4.84384737361763e-115,0,0.445795214279802,0.761198010337887,0.6127496595817,0.859058564422343,0.612749659581701,0.445795214279802,0.413319946688874,0.215720223384409,0.603496612308845,0.48087708283672,0.682639902080047,0.361342600297953,0.0033863674436214,0.00769415329599948,0.00340601624623916,0.00336473040323026,2.58770537077856e-114,0,0.00321250087128869,0.00252497559027811,0.0472889177415477,0.00167296131600764,0.0472889177415475,0.00321250087128869,0.00403738504776443,0.0011287891478738,0.00286021988091866,0.00217037848594326,0.00338282996011387,0.00679309592251346
0.8,0.000255400982695892,0.647133823277418,0.297117545649687,0.637644557760886,0.656536754977615,4.7739762548162e-115,0,0.445592904339534,0.761098421218683,0.617408413947747,0.859532211476771,0.617408413947747,0.445592904339534,0.41289876499971,0.215711274425806,0.603345662779109,0.480890456304016,0.682638720538601,0.361502582834355,0.00339248270824288,0.00771280313248099,0.00341216503989782,0.00337080860216951,2.58836175472473e-114,0,0.00322804689998354,0.002525510908138,0.058347274723107,0.00161379473919878,0.0583472747231051,0.00322804689998354,0.00406085217638388,0.00113082756941429,0.00286846538653593,0.0021705792173118,0.00339523065674629,0.0068005028623567
0.8,0.000590009395556206,0.647204293752061,0.296938354348556,0.637715422525174,0.656606789785382,1.1713952720945e-115,0,0.445410996715044,0.761007859443791,0.630403305241444,0.860462258204327,0.630403305241446,0.445410996715044,0.412463309799676,0.21573476458402,0.603209428079418,0.480942826402876,0.682602399316273,0.36208076158729,0.0033117245972661,0.00757374695580589,0.00333096720131417,0.00329053754413688,6.38988316739424e-115,0,0.00311850708393285,0.00248867898091708,0.0620354922220287,0.00141667998807717,0.0620354922220246,0.00311850708393285,0.00386985888047133,0.0011039081990887,0.00279626455861227,0.00217441759695398,0.00339034214238838,0.0065571334631762
0.8,0.0013629982280025,0.647026449958309,0.29599412327477,0.637536552813833,0.656430076331411,7.5475800766714e-115,0,0.444697915675284,0.760671081062642,0.622077202128987,0.861904724819684,0.62207720212898,0.444697915675284,0.410677730826416,0.215675483319436,0.602684498368963,0.481129061541741,0.682528249587827,0.362390883424305,0.00330109955209378,0.00753648223033313,0.00332018824591014,0.00328007261757259,4.1235663206487e-114,0,0.00309994342834561,0.00246376259853032,0.0994044225515444,0.00119205954986344,0.0994044225515422,0.00309994342834561,0.00387956263995179,0.00110036651736459,0.00277352380352448,0.00217624217445827,0.00341418043880383,0.00655208077875743
0.8,0.0031487026876693,0.646902290798468,0.294931976848806,0.637411684739609,0.656306698987813,4.87328073212698e-113,0,0.443945697809229,0.760261517967712,0.627453728575042,0.864125896998526,0.627453728575041,0.443945697809229,0.410476520342268,0.215634096932823,0.602103607888471,0.481923649651079,0.681734743043514,0.363237742505224,0.00333847811467597,0.0076276254260946,0.00335772843994885,0.00331726768977138,2.66790058996417e-112,0,0.00313867637346701,0.00248222477307211,0.161027025641125,0.000990089973530315,0.161027025641125,0.00313867637346701,0.00353287570512421,0.00111282603822532,0.00280556963566193,0.00215313183530056,0.0034061011666513,0.00662825674466044
0.8,0.00727391159551653,0.646835184586348,0.294290589243137,0.637344195039529,0.656240015661993,7.75489392929462e-114,0,0.443545782791221,0.760008509363029,,0.865661019585164,,0.443545782791221,,0.215611728195449,0.601777146077125,0.484443033361623,0.678090333720204,0.3638882715065,0.00335343965356195,0.00764790033841534,0.00337278703660305,0.00333212324553646,4.19849345067866e-113,0,0.00313273518096017,0.00248606883086776,,0.000934976618366257,,0.00313273518096017,,0.00111781321785399,0.00280560856445005,0.00212779868423543,0.00341898278924014,0.00666089965355317
0.8,0.016803679212582,0.646848610895615,0.294277732971387,0.637357697366975,0.656253358067586,1.2313422686273e-113,0,0.443532947868088,0.760000288378325,,0.865816550952354,,0.443532947868088,,0.215616203631872,0.601766618123206,0.489396860206537,0.669375270780558,0.363992198904381,0.00334556619919426,0.0076302554305191,0.00336486128622415,0.00332430660343352,6.66989334500319e-113,0,0.00312720389812573,0.00247912072877757,,0.000913091714164115,,0.00312720389812573,,0.00111518873306475,0.00279939775029205,0.00204030925758294,0.0033439388754248,0.00664620663124863
0.8,0.0388186784196557,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.496123165600702,0.652786783928685,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00193138226282674,0.00363392407227919,0.00667302942833164
0.8,0.0896761819352239,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.506819507754886,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00158614725181257,0.00304421028150119,0.00667302942833164
0.8,0.207163611278622,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.536068277162596,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00065704327468857,0.00304421028150119,0.00667302942833164
0.9,0.000110556988504454,0.64717073659213,0.297373450631924,0.637681684206153,0.656573433486471,4.84401512035154e-115,0,0.445791416917317,0.761194048562473,0.614204622766433,0.859132340085435,0.614204622766435,0.445791416917317,0.413305734681099,0.215723578864043,0.603492732739895,0.480873156384622,0.682639174619117,0.36139703743302,0.00339560972556211,0.00771592483866504,0.00341531509002238,0.00337391070212804,2.58770212972161e-114,0,0.00322537760001577,0.00253033070797276,0.0469352630133589,0.00165383165194976,0.0469352630133588,0.00322537760001577,0.00405766261921903,0.0011318699085207,0.00286934580757123,0.00217151468821621,0.00338514269646341,0.00681033795552366
0.9,0.000255400982695892,0.647130468811286,0.297081329575253,0.637641184555028,0.656533421220027,3.01339805691125e-115,0,0.445555510274506,0.761085445180466,0.615589632871209,0.859606695263448,0.61558963287121,0.445555510274506,0.412818947107026,0.215710156270429,0.603320477727486,0.480884075698219,0.682635440485285,0.361528635382401,0.00339619280212008,0.00771997469102493,0.0034159087772043,0.00337448284361191,1.62413700396588e-114,0,0.00321670482624392,0.00253074027513022,0.0553281031139627,0.00161916959894792,0.0553281031139599,0.00321670482624392,0.00402973761889425,0.00113206426737336,0.00286547523790194,0.00217134600571787,0.00339655225992116,0.00680073285413231
0.9,0.000590009395556206,0.647211001671095,0.296895413317565,0.637722169858214,0.656613454353569,1.1748535734087e-115,0,0.445353363197813,0.760991396347841,0.629100282261594,0.860629004393125,0.629100282261596,0.445353363197813,0.41251685416403,0.215737000557032,0.603172379772827,0.480931596243728,0.682605282736352,0.362165425855095,0.00331725378332565,0.00758075320962165,0.00333651652880673,0.0032960434328924,6.38929963586464e-115,0,0.0031207718395705,0.00248836001045122,0.0739757285662786,0.00139920304945278,0.0739757285662765,0.0031207718395705,0.00380611469059165,0.00110575126110855,0.00279678069316159,0.0021772044030005,0.00339468283567774,0.00657847758583887
0.9,0.0013629982280025,0.647033165307968,0.295900947436795,0.63754330957661,0.656436746321957,4.74869809978996e-115,0,0.444597917193549,0.760633727082405,0.621887882955537,0.862202015403576,0.621887882955531,0.444597917193549,0.410645507416636,0.215677721769323,0.602615822137977,0.481138057571516,0.682489976583638,0.362538326516473,0.00332011749489427,0.00757782754195705,0.00333931532888281,0.00329897014337878,2.58873750949717e-114,0,0.00312711282369797,0.00247219102748014,0.108575286198598,0.00114441217499483,0.108575286198597,0.00312711282369797,0.00398543279205092,0.00110670583163142,0.0027925294532571,0.00217681823263164,0.00341283753968156,0.00659887012072282
0.9,0.0031487026876693,0.646831820999719,0.294684455072974,0.637340815527751,0.656236669979546,4.87326715851834e-113,0,0.443773080709809,0.760179863381178,0.539080020169853,0.864371735352577,0.539080020169853,0.443773080709809,0.411325768960123,0.215610606999906,0.601976472045494,0.482040150512246,0.681468330682348,0.363207965338321,0.00337698601711777,0.00768636152498173,0.00339646874336935,0.00335552064445828,2.66790078639701e-112,0,0.00315354171529372,0.00249800477149624,0.162805439021171,0.0010929391757655,0.162805439021171,0.00315354171529372,0.00264383973093282,0.00112566200570593,0.00282182406886041,0.00215776621331949,0.00340786174399859,0.00675775122768148
0.9,0.00727391159551653,0.646818409215318,0.294235993817458,0.637327322184572,0.656223347623411,1.22683637827907e-113,0,0.443519993594996,0.759989683304854,,0.865716901744696,,0.443519993594996,,0.215606136405106,0.601754838449925,0.484794798520974,0.677223097861428,0.363884201992209,0.00334595656143827,0.00763433836370898,0.00336525329120813,0.00332469513439378,6.67054637590436e-113,0,0.00312848229107917,0.00248128370952568,,0.000909983593390887,,0.00312848229107917,,0.00111531885381276,0.00280110128823439,0.00212667186052752,0.00341975553280322,0.00664003878606604
0.9,0.016803679212582,0.646851966712924,0.294283624886939,0.637361071508259,0.656256693590567,7.79995235642889e-114,0,0.443535063464263,0.760002029113263,,0.865823776925113,,0.443535063464263,,0.215617322237641,0.601768546288763,0.48992698490953,0.667806205174658,0.364002076805572,0.00333890891367805,0.00761871609425228,0.00335816813981997,0.00331768908084814,4.19795703997716e-113,0,0.00312301840538767,0.00247579395791776,,0.000897120639556056,,0.00312301840538767,,0.00111296963789269,0.00279563536531965,0.00204501370168548,0.00340887653545828,0.00662592652199563
0.9,0.0388186784196557,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.496646867377979,0.652441592209453,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00195070529727819,0.00361039254840423,0.00667302942833164
0.9,0.0896761819352239,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.507420430372477,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.00155969562088506,0.00304421028150119,0.00667302942833164
0.9,0.207163611278622,0.646929144430843,0.294419215373558,0.637438695270552,0.656333379948448,4.95249776243425e-114,0,0.443583720162585,0.760042061654441,,0.865983431522,,0.443583720162585,,0.215643048143614,0.601812890908513,0.541984645202239,0.630931064262839,0.364225624342908,0.00335497589025307,0.00764631402910384,0.00337433717695082,0.00333364457874694,2.64103157865111e-113,0,0.00313345915854964,0.00248343974880505,,0.000915263048182453,,0.00313345915854964,,0.00111832529675103,0.00280470040399376,0.000473128089920349,0.00304421028150119,0.00667302942833164
1,0.000110556988504454,0.64714724688433,0.297299356050658,0.63765805904322,0.656550093026457,3.1530359092918e-115,0,0.445741310709866,0.761169826074902,0.615068527808929,0.859166903311876,0.615068527808931,0.445741310709866,0.413211534341728,0.215715748961443,0.603455568392384,0.480869624223975,0.682638078037757,0.361361741677663,0.00339478741304163,0.00771526914823692,0.00341448549484945,0.00337309617545644,1.62449687413005e-114,0,0.00321630790262794,0.00253131110680494,0.0475913351412912,0.00165124181473651,0.0475913351412912,0.00321630790262794,0.00403597692630237,0.00113159580434721,0.00286525786598999,0.00217201303443331,0.00338676399004636,0.00680257853135417
1,0.000255400982695892,0.64711704587986,0.297025572844348,0.637627682686216,0.656520085108081,2.98614259860192e-115,0,0.445516416448393,0.761065981317918,0.615610303591273,0.859673163364064,0.615610303591274,0.445516416448393,0.412746152931238,0.215705681959953,0.603291198883155,0.480878901637726,0.682627223899149,0.361533450696176,0.0033851823845227,0.00768540812654727,0.00340483535179359,0.00336354191457881,1.62449049522266e-114,0,0.0031846474267084,0.00251967217065448,0.0546393988157136,0.00165193778047603,0.0546393988157109,0.0031846474267084,0.0039643407307702,0.00112839412817423,0.00284423716396861,0.00217240277469593,0.00339742076306815,0.00678912770473869
